service_id,date,exception_type
034008L_03408_,20250227,1
034008L_03409_,20250227,1
034008L_03410_,20250227,1
034008L_03411_,20250227,1
034008L_03412_,20250227,1
034008L_03413_,20250227,1
034008L_03414_,20250227,1
034008L_034E1_,20250227,1
035010L_03501_,20250227,1
035010L_03502_,20250227,1
035010L_03503_,20250227,1
035010L_03504_,20250227,1
035010L_03505_,20250227,1
035010L_03506_,20250227,1
035010L_03507_,20250227,1
035010L_03508_,20250227,1
035010L_03509_,20250227,1
035010L_03510_,20250227,1
035010L_03511_,20250227,1
035010L_03512_,20250227,1
035010L_03513_,20250227,1
035010L_03514_,20250227,1
035010L_03515_,20250227,1
035010L_03516_,20250227,1
035010L_03517_,20250227,1
035010L_035E1_,20250227,1
035010L_035E2_,20250227,1
036005L_03601_,20250227,1
036005L_03602_,20250227,1
036005L_03603_,20250227,1
036005L_03604_,20250227,1
036005L_03605_,20250227,1
036005L_03606_,20250227,1
036005L_03607_,20250227,1
036005L_03608_,20250227,1
036005L_03609_,20250227,1
038006L_03801_,20250227,1
038006L_03802_,20250227,1
038006L_03803_,20250227,1
038006L_03804_,20250227,1
038006L_03805_,20250227,1
038006L_03806_,20250227,1
038006L_03807_,20250227,1
038006L_03808_,20250227,1
038006L_03809_,20250227,1
038006L_03810_,20250227,1
038006L_03811_,20250227,1
038006L_03812_,20250227,1
038006L_03813_,20250227,1
038006L_038E1_,20250227,1
039009L_03901_,20250227,1
039009L_03902_,20250227,1
039009L_03903_,20250227,1
039009L_03904_,20250227,1
039009L_03905_,20250227,1
039009L_03906_,20250227,1
039009L_03907_,20250227,1
039009L_03908_,20250227,1
039009L_03909_,20250227,1
039009L_03910_,20250227,1
039009L_03911_,20250227,1
039009L_03912_,20250227,1
039009L_03913_,20250227,1
039009L_03914_,20250227,1
039009L_03915_,20250227,1
040004L_04001_,20250227,1
040004L_04002_,20250227,1
040004L_04003_,20250227,1
040004L_04004_,20250227,1
040004L_04005_,20250227,1
040004L_04006_,20250227,1
040004L_04007_,20250227,1
041008L_04101_,20250227,1
041008L_04102_,20250227,1
041008L_04103_,20250227,1
041008L_04104_,20250227,1
041008L_04105_,20250227,1
042007L_04201_,20250227,1
042007L_04202_,20250227,1
042007L_04203_,20250227,1
042007L_04204_,20250227,1
042007L_04205_,20250227,1
042007L_04206_,20250227,1
042007L_04207_,20250227,1
042007L_04208_,20250227,1
042007L_04209_,20250227,1
042007L_04210_,20250227,1
042007L_04211_,20250227,1
042007L_04212_,20250227,1
042007L_04213_,20250227,1
042007L_04214_,20250227,1
042007L_04215_,20250227,1
042007L_04216_,20250227,1
043007L_04301_,20250227,1
044007L_04401_,20250227,1
044007L_04402_,20250227,1
044007L_04403_,20250227,1
044007L_04404_,20250227,1
044007L_04405_,20250227,1
044007L_04406_,20250227,1
044007L_04407_,20250227,1
050003L_05001_,20250227,1
050003L_05002_,20250227,1
050003L_05003_,20250227,1
050003L_050E1_,20250227,1
050003L_050E2_,20250227,1
051007L_05101_,20250227,1
051007L_05102_,20250227,1
051007L_05103_,20250227,1
051007L_05104_,20250227,1
051007L_05105_,20250227,1
051007L_05106_,20250227,1
052009L_05201_,20250227,1
052009L_05202_,20250227,1
052009L_05203_,20250227,1
052009L_05204_,20250227,1
052009L_05205_,20250227,1
052009L_05206_,20250227,1
053005L_05301_,20250227,1
053005L_05302_,20250227,1
053005L_05303_,20250227,1
053005L_05304_,20250227,1
053005L_05305_,20250227,1
053005L_05306_,20250227,1
053005L_05307_,20250227,1
054002L_05401_,20250227,1
054002L_05402_,20250227,1
055003L_05501_,20250227,1
055003L_05502_,20250227,1
056003L_05601_,20250227,1
057003L_05701_,20250227,1
057003L_05702_,20250227,1
058003L_05801_,20250227,1
059004L_05901_,20250227,1
059004L_059E1_,20250227,1
059004L_059E2_,20250227,1
060005L_06001_,20250227,1
060005L_06002_,20250227,1
060005L_06003_,20250227,1
060005L_06004_,20250227,1
060005L_06005_,20250227,1
060005L_06006_,20250227,1
0C1003L_0C1E1_,20250227,1
0C4008L_0C401_,20250227,1
0C4008L_0C402_,20250227,1
210_LI,20250227,1
CI1008L_CI101_,20250227,1
CI1008L_CI102_,20250227,1
CI1008L_CI103_,20250227,1
CI1008L_CI104_,20250227,1
CI1008L_CI105_,20250227,1
CI1008L_CI106_,20250227,1
CI1008L_CI107_,20250227,1
CI1008L_CI108_,20250227,1
CI1008L_CI109_,20250227,1
CI1008L_CI110_,20250227,1
CI2009L_CI201_,20250227,1
CI2009L_CI202_,20250227,1
CI2009L_CI203_,20250227,1
CI2009L_CI204_,20250227,1
CI2009L_CI205_,20250227,1
CI2009L_CI206_,20250227,1
CI2009L_CI207_,20250227,1
CI2009L_CI208_,20250227,1
CI2009L_CI209_,20250227,1
CI2009L_CI210_,20250227,1
ESP002L_ESPE1_,20250227,1
021008L_02101_,20250228,1
021008L_02102_,20250228,1
021008L_02103_,20250228,1
021008L_02104_,20250228,1
021008L_02105_,20250228,1
021008L_02106_,20250228,1
021008L_02107_,20250228,1
021008L_02108_,20250228,1
021008L_02109_,20250228,1
021008L_02110_,20250228,1
021008L_02111_,20250228,1
021008L_02112_,20250228,1
021008L_02113_,20250228,1
021008L_02114_,20250228,1
021008L_02115_,20250228,1
022007L_02201_,20250228,1
022007L_02202_,20250228,1
022007L_02203_,20250228,1
022007L_02204_,20250228,1
022007L_02205_,20250228,1
022007L_02206_,20250228,1
022007L_02207_,20250228,1
022007L_02208_,20250228,1
022007L_02209_,20250228,1
022007L_02210_,20250228,1
022007L_02211_,20250228,1
022007L_02212_,20250228,1
022007L_022E1_,20250228,1
023014L_02301_,20250228,1
023014L_02302_,20250228,1
023014L_02303_,20250228,1
023014L_02304_,20250228,1
023014L_02305_,20250228,1
023014L_02306_,20250228,1
023014L_02307_,20250228,1
023014L_02308_,20250228,1
023014L_02309_,20250228,1
023014L_02310_,20250228,1
023014L_02311_,20250228,1
023014L_02312_,20250228,1
023014L_02313_,20250228,1
023014L_02314_,20250228,1
023014L_023E1_,20250228,1
023014L_023E2_,20250228,1
024006L_02401_,20250228,1
024006L_02402_,20250228,1
024006L_02403_,20250228,1
024006L_02404_,20250228,1
024006L_02405_,20250228,1
024006L_02406_,20250228,1
024006L_02407_,20250228,1
024006L_02408_,20250228,1
024006L_02409_,20250228,1
024006L_02410_,20250228,1
024006L_02411_,20250228,1
024006L_02412_,20250228,1
024006L_02413_,20250228,1
024006L_02414_,20250228,1
024006L_02415_,20250228,1
024006L_02416_,20250228,1
024006L_02417_,20250228,1
024006L_02418_,20250228,1
025004L_02501_,20250228,1
025004L_02502_,20250228,1
025004L_02503_,20250228,1
025004L_02504_,20250228,1
025004L_02505_,20250228,1
028002L_02801_,20250228,1
028002L_02802_,20250228,1
028002L_02803_,20250228,1
029005L_02901_,20250228,1
029005L_02902_,20250228,1
029005L_02903_,20250228,1
029005L_02904_,20250228,1
029005L_02905_,20250228,1
029005L_02906_,20250228,1
029005L_02907_,20250228,1
029005L_02908_,20250228,1
030006L_03001_,20250228,1
030006L_03002_,20250228,1
030006L_03003_,20250228,1
030006L_03004_,20250228,1
030006L_03005_,20250228,1
030006L_03006_,20250228,1
031009L_03101_,20250228,1
031009L_03102_,20250228,1
031009L_03103_,20250228,1
031009L_03104_,20250228,1
031009L_03105_,20250228,1
031009L_03106_,20250228,1
031009L_03107_,20250228,1
032008L_03201_,20250228,1
032008L_03202_,20250228,1
032008L_03203_,20250228,1
032008L_03204_,20250228,1
032008L_03205_,20250228,1
032008L_03206_,20250228,1
032008L_03207_,20250228,1
032008L_03208_,20250228,1
032008L_03209_,20250228,1
032008L_03210_,20250228,1
032008L_03211_,20250228,1
032008L_03212_,20250228,1
032008L_03213_,20250228,1
032008L_032E1_,20250228,1
033009L_03301_,20250228,1
033009L_03302_,20250228,1
033009L_03303_,20250228,1
033009L_03304_,20250228,1
033009L_03305_,20250228,1
033009L_03306_,20250228,1
033009L_03307_,20250228,1
033009L_03308_,20250228,1
033009L_03309_,20250228,1
033009L_03310_,20250228,1
033009L_03311_,20250228,1
033009L_03312_,20250228,1
033009L_03313_,20250228,1
033009L_03314_,20250228,1
033009L_03315_,20250228,1
033009L_033E1_,20250228,1
033009L_033E2_,20250228,1
034008L_03401_,20250228,1
034008L_03402_,20250228,1
034008L_03403_,20250228,1
034008L_03404_,20250228,1
034008L_03405_,20250228,1
034008L_03406_,20250228,1
034008L_03407_,20250228,1
034008L_03408_,20250228,1
034008L_03409_,20250228,1
034008L_03410_,20250228,1
034008L_03411_,20250228,1
034008L_03412_,20250228,1
034008L_03413_,20250228,1
034008L_03414_,20250228,1
034008L_034E1_,20250228,1
035010L_03501_,20250228,1
035010L_03502_,20250228,1
035010L_03503_,20250228,1
035010L_03504_,20250228,1
035010L_03505_,20250228,1
035010L_03506_,20250228,1
035010L_03507_,20250228,1
035010L_03508_,20250228,1
035010L_03509_,20250228,1
035010L_03510_,20250228,1
035010L_03511_,20250228,1
035010L_03512_,20250228,1
035010L_03513_,20250228,1
035010L_03514_,20250228,1
035010L_03515_,20250228,1
035010L_03516_,20250228,1
035010L_03517_,20250228,1
035010L_035E1_,20250228,1
035010L_035E2_,20250228,1
036005L_03601_,20250228,1
036005L_03602_,20250228,1
036005L_03603_,20250228,1
036005L_03604_,20250228,1
036005L_03605_,20250228,1
036005L_03606_,20250228,1
036005L_03607_,20250228,1
036005L_03608_,20250228,1
036005L_03609_,20250228,1
038006L_03801_,20250228,1
038006L_03802_,20250228,1
038006L_03803_,20250228,1
038006L_03804_,20250228,1
038006L_03805_,20250228,1
038006L_03806_,20250228,1
038006L_03807_,20250228,1
038006L_03808_,20250228,1
038006L_03809_,20250228,1
038006L_03810_,20250228,1
038006L_03811_,20250228,1
038006L_03812_,20250228,1
038006L_03813_,20250228,1
038006L_038E1_,20250228,1
039009L_03901_,20250228,1
039009L_03902_,20250228,1
039009L_03903_,20250228,1
039009L_03904_,20250228,1
039009L_03905_,20250228,1
039009L_03906_,20250228,1
039009L_03907_,20250228,1
039009L_03908_,20250228,1
039009L_03909_,20250228,1
039009L_03910_,20250228,1
039009L_03911_,20250228,1
039009L_03912_,20250228,1
039009L_03913_,20250228,1
039009L_03914_,20250228,1
039009L_03915_,20250228,1
040004L_04001_,20250228,1
040004L_04002_,20250228,1
040004L_04003_,20250228,1
040004L_04004_,20250228,1
040004L_04005_,20250228,1
040004L_04006_,20250228,1
040004L_04007_,20250228,1
041008L_04101_,20250228,1
041008L_04102_,20250228,1
041008L_04103_,20250228,1
041008L_04104_,20250228,1
041008L_04105_,20250228,1
042007L_04201_,20250228,1
042007L_04202_,20250228,1
042007L_04203_,20250228,1
042007L_04204_,20250228,1
042007L_04205_,20250228,1
042007L_04206_,20250228,1
042007L_04207_,20250228,1
042007L_04208_,20250228,1
042007L_04209_,20250228,1
042007L_04210_,20250228,1
042007L_04211_,20250228,1
042007L_04212_,20250228,1
042007L_04213_,20250228,1
042007L_04214_,20250228,1
042007L_04215_,20250228,1
042007L_04216_,20250228,1
043007L_04301_,20250228,1
044007L_04401_,20250228,1
044007L_04402_,20250228,1
044007L_04403_,20250228,1
044007L_04404_,20250228,1
044007L_04405_,20250228,1
044007L_04406_,20250228,1
044007L_04407_,20250228,1
050003L_05001_,20250228,1
050003L_05002_,20250228,1
050003L_05003_,20250228,1
050003L_050E1_,20250228,1
050003L_050E2_,20250228,1
051007L_05101_,20250228,1
051007L_05102_,20250228,1
051007L_05103_,20250228,1
051007L_05104_,20250228,1
051007L_05105_,20250228,1
051007L_05106_,20250228,1
052009L_05201_,20250228,1
052009L_05202_,20250228,1
052009L_05203_,20250228,1
052009L_05204_,20250228,1
052009L_05205_,20250228,1
052009L_05206_,20250228,1
053005L_05301_,20250228,1
053005L_05302_,20250228,1
053005L_05303_,20250228,1
053005L_05304_,20250228,1
053005L_05305_,20250228,1
053005L_05306_,20250228,1
053005L_05307_,20250228,1
054002L_05401_,20250228,1
054002L_05402_,20250228,1
055003L_05501_,20250228,1
055003L_05502_,20250228,1
056003L_05601_,20250228,1
057003L_05701_,20250228,1
057003L_05702_,20250228,1
058003L_05801_,20250228,1
059004L_05901_,20250228,1
059004L_059E1_,20250228,1
059004L_059E2_,20250228,1
060005L_06001_,20250228,1
060005L_06002_,20250228,1
060005L_06003_,20250228,1
060005L_06004_,20250228,1
060005L_06005_,20250228,1
060005L_06006_,20250228,1
0C1003L_0C1E1_,20250228,1
0C4009L_0C401_,20250228,1
0C4009L_0C402_,20250228,1
0C4009L_0C4E1_,20250228,1
0C4009L_0C4E2_,20250228,1
210_LI,20250228,1
CI1008L_CI101_,20250228,1
CI1008L_CI102_,20250228,1
CI1008L_CI103_,20250228,1
CI1008L_CI104_,20250228,1
CI1008L_CI105_,20250228,1
CI1008L_CI106_,20250228,1
CI1008L_CI107_,20250228,1
CI1008L_CI108_,20250228,1
CI1008L_CI109_,20250228,1
CI1008L_CI110_,20250228,1
CI2009L_CI201_,20250228,1
CI2009L_CI202_,20250228,1
CI2009L_CI203_,20250228,1
CI2009L_CI204_,20250228,1
CI2009L_CI205_,20250228,1
CI2009L_CI206_,20250228,1
CI2009L_CI207_,20250228,1
CI2009L_CI208_,20250228,1
CI2009L_CI209_,20250228,1
CI2009L_CI210_,20250228,1
ESP002L_ESPE1_,20250228,1
021008S_02101_,20250301,1
021008S_02102_,20250301,1
021008S_02103_,20250301,1
021008S_02104_,20250301,1
021008S_02105_,20250301,1
021008S_02106_,20250301,1
021008S_02107_,20250301,1
021008S_02108_,20250301,1
021008S_021E1_,20250301,1
022007S_02201_,20250301,1
022007S_02202_,20250301,1
022007S_02203_,20250301,1
022007S_02204_,20250301,1
022007S_02205_,20250301,1
022007S_02206_,20250301,1
022007S_022E1_,20250301,1
022007S_022E2_,20250301,1
023014S_02301_,20250301,1
023014S_02302_,20250301,1
023014S_02303_,20250301,1
023014S_02304_,20250301,1
023014S_02305_,20250301,1
023014S_02306_,20250301,1
023014S_02307_,20250301,1
023014S_02308_,20250301,1
023014S_02309_,20250301,1
023014S_02310_,20250301,1
023014S_023E1_,20250301,1
023014S_023E2_,20250301,1
024006S_02401_,20250301,1
024006S_02402_,20250301,1
024006S_02403_,20250301,1
024006S_02404_,20250301,1
024006S_02405_,20250301,1
024006S_02406_,20250301,1
024006S_02407_,20250301,1
024006S_02408_,20250301,1
024006S_02409_,20250301,1
024006S_02410_,20250301,1
024006S_02411_,20250301,1
025004S_02501_,20250301,1
025004S_02502_,20250301,1
025004S_02503_,20250301,1
028002S_02801_,20250301,1
028002S_02802_,20250301,1
028002S_02803_,20250301,1
029005S_02901_,20250301,1
029005S_02902_,20250301,1
029005S_02903_,20250301,1
029005S_02904_,20250301,1
030006S_03001_,20250301,1
030006S_03002_,20250301,1
030006S_03003_,20250301,1
030006S_030E1_,20250301,1
031009S_03101_,20250301,1
031009S_03102_,20250301,1
031009S_03103_,20250301,1
031009S_03104_,20250301,1
031009S_03105_,20250301,1
031009S_03106_,20250301,1
031009S_031E1_,20250301,1
032008S_03201_,20250301,1
032008S_03202_,20250301,1
032008S_03203_,20250301,1
032008S_03204_,20250301,1
032008S_03205_,20250301,1
032008S_03206_,20250301,1
032008S_03207_,20250301,1
032008S_03208_,20250301,1
032008S_03209_,20250301,1
032008S_032E1_,20250301,1
033009S_03301_,20250301,1
033009S_03302_,20250301,1
033009S_03303_,20250301,1
033009S_03304_,20250301,1
033009S_03305_,20250301,1
033009S_03306_,20250301,1
033009S_03307_,20250301,1
033009S_03308_,20250301,1
033009S_03309_,20250301,1
033009S_033E1_,20250301,1
033009S_033E2_,20250301,1
034080S_03401_,20250301,1
034080S_03402_,20250301,1
034080S_03403_,20250301,1
034080S_03404_,20250301,1
034080S_03405_,20250301,1
034080S_03406_,20250301,1
034080S_03407_,20250301,1
034080S_034E1_,20250301,1
034080S_034E2_,20250301,1
035010S_03501_,20250301,1
035010S_03502_,20250301,1
035010S_03503_,20250301,1
035010S_03504_,20250301,1
035010S_03505_,20250301,1
035010S_03506_,20250301,1
035010S_03507_,20250301,1
035010S_03508_,20250301,1
035010S_03509_,20250301,1
035010S_035E1_,20250301,1
036005S_03601_,20250301,1
036005S_03602_,20250301,1
036005S_03603_,20250301,1
036005S_03604_,20250301,1
036005S_03605_,20250301,1
038006S_03801_,20250301,1
038006S_03802_,20250301,1
038006S_03803_,20250301,1
038006S_03804_,20250301,1
038006S_03805_,20250301,1
038006S_03806_,20250301,1
038006S_038E1_,20250301,1
038006S_038E2_,20250301,1
039009S_03901_,20250301,1
039009S_03902_,20250301,1
039009S_03903_,20250301,1
039009S_03904_,20250301,1
039009S_03905_,20250301,1
039009S_03906_,20250301,1
039009S_03907_,20250301,1
039009S_039E1_,20250301,1
039009S_039E2_,20250301,1
040004S_04001_,20250301,1
040004S_04002_,20250301,1
040004S_04003_,20250301,1
040004S_04004_,20250301,1
040004S_040E1_,20250301,1
041008S_04101_,20250301,1
041008S_04102_,20250301,1
041008S_04103_,20250301,1
042007S_04201_,20250301,1
042007S_04202_,20250301,1
042007S_04203_,20250301,1
042007S_04204_,20250301,1
042007S_04205_,20250301,1
042007S_04206_,20250301,1
042007S_04207_,20250301,1
042007S_04208_,20250301,1
042007S_042E1_,20250301,1
043007S_04301_,20250301,1
044007S_04401_,20250301,1
044007S_04402_,20250301,1
044007S_04403_,20250301,1
050003S_05001_,20250301,1
050003S_05002_,20250301,1
050003S_05003_,20250301,1
051007S_05101_,20250301,1
051007S_05102_,20250301,1
051007S_05103_,20250301,1
051007S_05104_,20250301,1
052009S_05201_,20250301,1
052009S_05202_,20250301,1
052009S_05203_,20250301,1
052009S_05204_,20250301,1
053005S_05301_,20250301,1
053005S_05302_,20250301,1
053005S_05303_,20250301,1
053005S_053E1_,20250301,1
054002S_05401_,20250301,1
054002S_05402_,20250301,1
055003S_05501_,20250301,1
055003S_05502_,20250301,1
056003S_05601_,20250301,1
057003S_05701_,20250301,1
057003S_05702_,20250301,1
058003S_05801_,20250301,1
059004S_05901_,20250301,1
059004S_059E1_,20250301,1
060005S_06001_,20250301,1
060005S_06002_,20250301,1
060005S_06003_,20250301,1
0C1003S_0C1E1_,20250301,1
0C4008S_0C401_,20250301,1
0C4008S_0C402_,20250301,1
0C4008S_0C4E1_,20250301,1
0C4008S_0C4E2_,20250301,1
210_SI,20250301,1
CI1008S_CI101_,20250301,1
CI1008S_CI102_,20250301,1
CI1008S_CI103_,20250301,1
CI1008S_CI104_,20250301,1
CI1008S_CI105_,20250301,1
CI1008S_CI106_,20250301,1
CI2009S_CI201_,20250301,1
CI2009S_CI202_,20250301,1
CI2009S_CI203_,20250301,1
CI2009S_CI204_,20250301,1
CI2009S_CI205_,20250301,1
CI2009S_CI206_,20250301,1
ESP002S_ESPE1_,20250301,1
N01018S_N01E1_,20250301,1
N02018S_N02E1_,20250301,1
N02018S_N02E2_,20250301,1
N03018S_N03E1_,20250301,1
N03018S_N03E2_,20250301,1
N04018S_N04E1_,20250301,1
N04018S_N04E2_,20250301,1
N05018S_N05E1_,20250301,1
N06018S_N06E1_,20250301,1
N07018S_N07E1_,20250301,1
021008F_02101_,20250302,1
021008F_02102_,20250302,1
021008F_02103_,20250302,1
021008F_02104_,20250302,1
021008F_02105_,20250302,1
021008F_02106_,20250302,1
021008F_02107_,20250302,1
021008F_02108_,20250302,1
021008F_021E1_,20250302,1
022007F_02201_,20250302,1
022007F_02202_,20250302,1
022007F_02203_,20250302,1
022007F_02204_,20250302,1
022007F_02205_,20250302,1
022007F_02206_,20250302,1
022007F_022E1_,20250302,1
023014F_02301_,20250302,1
023014F_02302_,20250302,1
023014F_02303_,20250302,1
023014F_02304_,20250302,1
023014F_02305_,20250302,1
023014F_02306_,20250302,1
023014F_02307_,20250302,1
023014F_023E1_,20250302,1
024006F_02401_,20250302,1
024006F_02402_,20250302,1
024006F_02403_,20250302,1
024006F_02404_,20250302,1
024006F_02405_,20250302,1
024006F_02406_,20250302,1
024006F_02407_,20250302,1
024006F_02408_,20250302,1
024006F_024E1_,20250302,1
025004F_02501_,20250302,1
025004F_02502_,20250302,1
025004F_02503_,20250302,1
028002F_02801_,20250302,1
028002F_02802_,20250302,1
028002F_02803_,20250302,1
029005F_02901_,20250302,1
029005F_02902_,20250302,1
029005F_02903_,20250302,1
029005F_02904_,20250302,1
030006F_03001_,20250302,1
030006F_03002_,20250302,1
030006F_03003_,20250302,1
030006F_030E1_,20250302,1
031009F_03101_,20250302,1
031009F_03102_,20250302,1
031009F_03103_,20250302,1
031009F_03104_,20250302,1
032008F_03201_,20250302,1
032008F_03202_,20250302,1
032008F_03203_,20250302,1
032008F_03204_,20250302,1
032008F_03205_,20250302,1
032008F_03206_,20250302,1
032008F_03207_,20250302,1
032008F_032E1_,20250302,1
033009F_03301_,20250302,1
033009F_03302_,20250302,1
033009F_03303_,20250302,1
033009F_03304_,20250302,1
033009F_03305_,20250302,1
033009F_03306_,20250302,1
033009F_03307_,20250302,1
033009F_03308_,20250302,1
033009F_033E1_,20250302,1
033009F_033E2_,20250302,1
034070F_03401_,20250302,1
034070F_03402_,20250302,1
034070F_03403_,20250302,1
034070F_03404_,20250302,1
034070F_03405_,20250302,1
034070F_03406_,20250302,1
034070F_03407_,20250302,1
034070F_034E1_,20250302,1
034070F_034E2_,20250302,1
035010F_03501_,20250302,1
035010F_03502_,20250302,1
035010F_03503_,20250302,1
035010F_03504_,20250302,1
035010F_03505_,20250302,1
035010F_03506_,20250302,1
035010F_03507_,20250302,1
035010F_03508_,20250302,1
035010F_035E1_,20250302,1
036005F_03601_,20250302,1
036005F_03602_,20250302,1
036005F_03603_,20250302,1
036005F_03604_,20250302,1
038006F_03801_,20250302,1
038006F_03802_,20250302,1
038006F_03803_,20250302,1
038006F_03804_,20250302,1
038006F_03805_,20250302,1
038006F_03806_,20250302,1
039009F_03901_,20250302,1
039009F_03902_,20250302,1
039009F_03903_,20250302,1
039009F_03904_,20250302,1
039009F_03905_,20250302,1
039009F_03906_,20250302,1
039009F_03907_,20250302,1
039009F_039E1_,20250302,1
040004F_04001_,20250302,1
040004F_04002_,20250302,1
040004F_04003_,20250302,1
040004F_04004_,20250302,1
041008F_04101_,20250302,1
041008F_04102_,20250302,1
041008F_041E1_,20250302,1
041008F_041E2_,20250302,1
042007F_04201_,20250302,1
042007F_04202_,20250302,1
042007F_04203_,20250302,1
042007F_04204_,20250302,1
042007F_04205_,20250302,1
042007F_04206_,20250302,1
042007F_04207_,20250302,1
042007F_042E1_,20250302,1
043007F_04301_,20250302,1
044007F_04401_,20250302,1
044007F_04402_,20250302,1
044007F_04403_,20250302,1
050003F_05001_,20250302,1
050003F_05002_,20250302,1
050003F_05003_,20250302,1
051008F_05101_,20250302,1
051008F_05102_,20250302,1
051008F_05103_,20250302,1
051008F_05104_,20250302,1
051008F_051E1_,20250302,1
051008F_051E2_,20250302,1
052009F_05201_,20250302,1
052009F_05202_,20250302,1
052009F_05203_,20250302,1
052009F_05204_,20250302,1
053005F_05301_,20250302,1
053005F_05302_,20250302,1
053005F_05303_,20250302,1
054002F_05401_,20250302,1
055003F_05501_,20250302,1
056003F_05601_,20250302,1
057003F_05701_,20250302,1
058003F_05801_,20250302,1
059004F_05901_,20250302,1
059004F_059E1_,20250302,1
060005F_06001_,20250302,1
060005F_06002_,20250302,1
060005F_06003_,20250302,1
0C1003F_0C1E1_,20250302,1
0C4008F_0C401_,20250302,1
210_DFI,20250302,1
CI1008F_CI101_,20250302,1
CI1008F_CI102_,20250302,1
CI1008F_CI103_,20250302,1
CI1008F_CI104_,20250302,1
CI1008F_CI105_,20250302,1
CI1008F_CI1E1_,20250302,1
CI1008F_CI1E2_,20250302,1
CI1008F_CI1E3_,20250302,1
CI1008F_CI1E4_,20250302,1
CI1008F_CI1E5_,20250302,1
CI2009F_CI201_,20250302,1
CI2009F_CI202_,20250302,1
CI2009F_CI203_,20250302,1
CI2009F_CI204_,20250302,1
CI2009F_CI205_,20250302,1
CI2009F_CI2E1_,20250302,1
CI2009F_CI2E2_,20250302,1
CI2009F_CI2E3_,20250302,1
CI2009F_CI2E4_,20250302,1
CI2009F_CI2E5_,20250302,1
ESP002F_ESPE1_,20250302,1
N01018F_N01E1_,20250302,1
N02018F_N02E1_,20250302,1
N02018F_N02E2_,20250302,1
N03018F_N03E1_,20250302,1
N03018F_N03E2_,20250302,1
N04018F_N04E1_,20250302,1
N04018F_N04E2_,20250302,1
N05018F_N05E1_,20250302,1
N06018F_N06E1_,20250302,1
N07018F_N07E1_,20250302,1
021008L_02101_,20250303,1
021008L_02102_,20250303,1
021008L_02103_,20250303,1
021008L_02104_,20250303,1
021008L_02105_,20250303,1
021008L_02106_,20250303,1
021008L_02107_,20250303,1
021008L_02108_,20250303,1
021008L_02109_,20250303,1
021008L_02110_,20250303,1
021008L_02111_,20250303,1
021008L_02112_,20250303,1
021008L_02113_,20250303,1
021008L_02114_,20250303,1
021008L_02115_,20250303,1
022007L_02201_,20250303,1
022007L_02202_,20250303,1
022007L_02203_,20250303,1
022007L_02204_,20250303,1
022007L_02205_,20250303,1
022007L_02206_,20250303,1
022007L_02207_,20250303,1
022007L_02208_,20250303,1
022007L_02209_,20250303,1
022007L_02210_,20250303,1
022007L_02211_,20250303,1
022007L_02212_,20250303,1
022007L_022E1_,20250303,1
023014L_02301_,20250303,1
023014L_02302_,20250303,1
023014L_02303_,20250303,1
023014L_02304_,20250303,1
023014L_02305_,20250303,1
023014L_02306_,20250303,1
023014L_02307_,20250303,1
023014L_02308_,20250303,1
023014L_02309_,20250303,1
023014L_02310_,20250303,1
023014L_02311_,20250303,1
023014L_02312_,20250303,1
023014L_02313_,20250303,1
023014L_02314_,20250303,1
023014L_023E1_,20250303,1
023014L_023E2_,20250303,1
025004L_02501_,20250303,1
025004L_02502_,20250303,1
025004L_02503_,20250303,1
025004L_02504_,20250303,1
025004L_02505_,20250303,1
028002L_02801_,20250303,1
028002L_02802_,20250303,1
028002L_02803_,20250303,1
029005L_02901_,20250303,1
029005L_02902_,20250303,1
029005L_02903_,20250303,1
029005L_02904_,20250303,1
029005L_02905_,20250303,1
029005L_02906_,20250303,1
029005L_02907_,20250303,1
029005L_02908_,20250303,1
030006L_03001_,20250303,1
030006L_03002_,20250303,1
030006L_03003_,20250303,1
030006L_03004_,20250303,1
030006L_03005_,20250303,1
030006L_03006_,20250303,1
031009L_03101_,20250303,1
031009L_03102_,20250303,1
031009L_03103_,20250303,1
031009L_03104_,20250303,1
031009L_03105_,20250303,1
031009L_03106_,20250303,1
031009L_03107_,20250303,1
032008L_03201_,20250303,1
032008L_03202_,20250303,1
032008L_03203_,20250303,1
032008L_03204_,20250303,1
032008L_03205_,20250303,1
032008L_03206_,20250303,1
032008L_03207_,20250303,1
032008L_03208_,20250303,1
032008L_03209_,20250303,1
032008L_03210_,20250303,1
032008L_03211_,20250303,1
032008L_03212_,20250303,1
032008L_03213_,20250303,1
032008L_032E1_,20250303,1
033009L_03301_,20250303,1
033009L_03302_,20250303,1
033009L_03303_,20250303,1
033009L_03304_,20250303,1
033009L_03305_,20250303,1
033009L_03306_,20250303,1
033009L_03307_,20250303,1
033009L_03308_,20250303,1
033009L_03309_,20250303,1
033009L_03310_,20250303,1
033009L_03311_,20250303,1
033009L_03312_,20250303,1
033009L_03313_,20250303,1
033009L_03314_,20250303,1
033009L_03315_,20250303,1
033009L_033E1_,20250303,1
033009L_033E2_,20250303,1
034008L_03401_,20250303,1
034008L_03402_,20250303,1
034008L_03403_,20250303,1
034008L_03404_,20250303,1
034008L_03405_,20250303,1
034008L_03406_,20250303,1
034008L_03407_,20250303,1
034008L_03408_,20250303,1
034008L_03409_,20250303,1
034008L_03410_,20250303,1
034008L_03411_,20250303,1
034008L_03412_,20250303,1
034008L_03413_,20250303,1
